		2021-11-18	2021-12-16	2022-01-20	2022-02-17	2022-03-18	2022-04-22	2022-05-18	2022-06-15	2022-07-15	2022-08-17	2022-09-16	2022-10-13	2022-11-17	2022-12-15	2023-01-19	2023-02-16	2023-03-16	2023-04-14	2023-05-17	2023-06-15	2023-07-20	2023-08-17	2023-09-15	2023-10-20	2023-11-17	2023-12-14	2024-01-19	2024-02-08	2024-03-15	2024-04-19	2024-05-16	2024-06-13	2024-07-18	2024-08-15	2024-09-20	2024-10-18	2024-11-14
aluminium doors dandenong		24	28	29	36	48	35	11	54	36	32	7	7	6	6	8	7	7	7	7	8	9	9	8	9	11	11	12	11	11	14	13	14	10	13	8	7	7
aluminium doors hallam		3	2	2	2	3	2	2	2	2	4	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium doors hampton		5	5	5	5	36	5	61	6	7	6	5	6	5	4	5	3	8	12	7	9	13	8	8	4	5	4	4	4	3	3	4	3	3	2	2	2	3
aluminium doors hastings		1	29	1	1	1	1	1	1	1	7	1	1	1	1	1	7	8	6	4	10	8	6	6	8	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium doors oakleigh		35	40	7	6	25	9	5	5	5	4	4	3	4	4	5	5	5	7	8	11	8	8	8	8	6	6	5	8	4	4	4	4	5	4	3	3	2
aluminium doors officer		2	19	12	3	10	5	2	14	4	8	3	3	3	3	11	4	7	2	1	5	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
aluminium doors rye		3	2	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium doors skye		5	21	2	5	2	1	1	1	2	1	1	2	1	1	3	1	2	3	1	3	26	2	1	1	1	1	1	1	8	8	8	9	1	7	11	2	34
aluminium doors somerville		4	11	8	1	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1
aluminium doors springvale		4	3	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	3	1	1	1	1	2	3
aluminium doors Mount Waverley		8	6	7	4	4	3	3	3	4	3	2	1	1	2	2	2	1	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2
aluminium doors Glen Waverley		22	20	4	19	5	18	15	17	2	2	2	2	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	1	2	2	2
aluminium doors Endeavour Hills		3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium doors Hampton Park		3	3	2	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	2	1	1	1	1
aluminium doors Keysborough		38	3	25	29	30	9	8	8	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	3	1	1	1	1	2	5
aluminium doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium doors Mount Martha		1	1	5	4	1	1	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2
aluminium windows beaconsfield		3	3	2	2	2	2	1	1	2	15	2	2	2	2	2	2	2	2	1	16	7	5	6	7	1	1	6	1	1	1	8	10	1	9	1	1	1
aluminium windows braeside		8	20	16	22	22	8	17	17	6	17	11	8	14	13	13	9	9	8	7	9	7	7	7	5	6	6	7	7	6	12	8	7	5	5	6	5	7
aluminium windows chelsea		59	7	7	7	6	6	4	5	5	4	4	5	4	4	4	4	4	4	4	4	3	3	5	4	6	6	5	6	6	6	5	8	7	7	7	4	3
aluminium windows dandenong		25	33	22	38	35	43	51	63	50	25	21	11	13	13	13	13	15	23	14	13	22	25	14	13	16	19	28	22	19	32	20	28	34	23	31	37	30
aluminium windows hallam		24	29	36	35	44	47	30	30	34	36	25	14	22	8	5	5	6	7	3	5	6	3	5	3	4	2	5	6	9	14	5	5	7	8	5	3	5
aluminium windows hampton		12	13	11	13	16	12	12	10	14	13	14	14	14	14	21	20	15	18	20	17	26	22	11	14	15	14	12	13	10	13	7	11	6	1	2	1	5
aluminium windows hastings		3	3	2	2	2	2	1	1	1	10	1	1	2	2	2	19	10	12	9	15	8	11	14	9	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium windows oakleigh		-	-	23	25	35	25	25	20	12	7	7	7	9	9	9	11	11	9	7	9	10	19	10	26	11	10	11	10	13	12	10	9	11	13	12	4	4
aluminium windows officer		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	7	-	-	-	-	-	-	-	1	-	-	-	-	-	-	-	-	-	-	-	-	1
aluminium windows rye		4	3	3	3	4	3	2	2	2	2	3	3	3	3	2	4	5	5	4	5	2	4	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2
aluminium windows skye		6	7	6	6	4	2	2	1	4	1	11	11	5	6	6	6	2	2	2	2	27	-	2	3	3	2	2	2	30	9	50	8	36	6	53	52	28
aluminium windows somerville		-	7	5	5	5	5	4	4	4	4	2	2	3	2	2	2	2	2	2	2	2	2	1	1	1	2	2	2	1	1	2	2	1	2	2	2	1
aluminium windows springvale		9	7	4	5	5	4	4	4	4	4	4	2	3	3	2	2	4	3	2	5	3	3	5	2	3	3	4	5	5	9	5	8	8	4	4	4	5
aluminium windows Mount Waverley		7	17	6	6	6	5	5	5	4	4	5	5	5	6	5	5	7	6	7	8	6	3	4	7	5	5	5	5	5	7	5	5	6	6	10	5	5
aluminium windows Glen Waverley		6	19	6	9	17	5	4	9	3	3	4	3	3	3	3	3	3	3	3	5	5	3	2	3	3	2	4	3	4	5	4	3	3	3	3	3	3
aluminium windows Endeavour Hills		4	21	3	3	3	2	2	2	2	1	1	1	1	1	2	2	3	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
aluminium windows Hampton Park		4	6	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	3	3	2	2	3	3	1	2	2	1	1	2	1
aluminium windows Keysborough		-	-	-	-	27	21	21	15	7	2	4	4	4	4	4	4	5	5	3	5	5	7	8	10	6	11	6	5	8	10	10	14	12	9	9	8	6
aluminium windows Mount Eliza		3	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1
aluminium windows Mount Martha		8	13	11	8	3	2	3	2	3	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	4	3	3	2
timber doors beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	1	1
timber doors braeside		2	2	2	3	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	2	2	2	2	2	2	1	1	1	1	1	2	2	1	2	2	2
timber doors chelsea		1	1	1	1	1	1	1	1	1	17	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors dandenong		12	13	12	7	5	4	7	2	2	4	4	4	4	4	4	4	3	2	2	2	2	2	1	2	1	3	2	2	3	3	3	4	1	2	2	3	2
timber doors hallam		1	1	11	13	14	1	1	14	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors hampton		29	-	-	18	-	-	19	13	-	22	18	18	31	21	25	20	21	20	14	13	9	9	13	8	14	15	17	18	19	23	19	33	27	17	20	17	20
timber doors hastings		5	1	1	1	1	1	1	1	1	7	1	1	1	1	1	4	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors oakleigh		3	4	2	14	3	6	9	7	9	2	2	2	2	3	3	3	3	3	3	2	3	3	2	3	3	3	3	3	3	3	3	2	3	3	3	3	3
timber doors officer		2	10	9	3	9	6	9	5	5	11	3	7	5	3	5	6	5	2	1	1	1	1	1	1	1	1	1	1	1	1	8	2	2	1	1	2	2
timber doors rye		1	5	3	2	2	2	1	2	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors skye		4	1	1	2	2	2	2	2	2	2	2	2	2	12	19	1	1	1	1	1	1	1	1	1	1	1	1	3	5	6	7	5	8	3	4	5	2
timber doors somerville		8	1	1	1	8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2
timber doors springvale		21	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	4	4	3	3	4	6	3	3	3	2	2	2	2
timber doors Mount Waverley		1	1	2	1	2	2	2	2	2	2	2	1	2	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	2
timber doors Glen Waverley		4	2	2	3	2	2	12	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	2	1	1	1	2	2	2	2	1	2	2	2
timber doors Endeavour Hills		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors Hampton Park		1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors Keysborough		1	7	6	5	7	1	2	4	1	2	4	4	2	2	3	3	4	2	2	2	2	2	2	3	3	3	3	3	3	3	3	2	3	2	2	2	3
timber doors Mount Eliza		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber doors Mount Martha		1	1	2	4	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber windows beaconsfield		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	7	1	1	3
timber windows braeside		6	8	8	10	9	6	5	8	7	8	9	9	8	6	8	8	7	6	5	8	5	5	5	5	5	5	6	5	7	8	6	7	6	4	3	3	3
timber windows chelsea		2	2	49	2	2	2	43	2	2	1	1	1	1	1	2	1	41	2	2	2	2	2	1	1	3	2	2	1	3	3	3	4	3	3	2	2	3
timber windows dandenong		18	19	14	16	11	9	10	12	9	9	7	6	6	7	6	7	6	6	6	6	8	6	6	6	6	6	6	6	6	6	5	3	5	5	4	4	3
timber windows hallam		12	20	29	20	27	25	26	28	32	16	17	15	12	8	7	9	7	8	7	6	3	3	4	2	3	2	2	2	9	15	7	11	13	48	4	3	2
timber windows hampton		6	42	14	13	11	11	12	12	13	22	28	20	17	22	21	22	14	16	9	16	11	4	16	4	2	3	3	4	9	9	6	10	11	4	5	2	1
timber windows hastings		20	17	28	3	4	3	4	3	2	22	2	3	2	2	2	17	11	3	2	9	14	13	13	1	2	1	2	2	1	7	3	5	4	6	5	3	3
timber windows oakleigh		19	19	17	16	-	17	16	10	9	7	5	6	8	7	7	7	7	6	4	10	5	10	4	5	4	4	5	4	4	3	4	4	4	2	5	1	1
timber windows officer		-	-	-	3	4	-	-	-	81	55	62	71	55	69	74	5	7	4	2	4	1	3	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1
timber windows rye		17	21	15	4	5	5	5	5	5	5	5	5	6	6	4	5	5	5	4	4	4	4	4	3	4	4	3	3	3	3	2	2	2	2	2	1	1
timber windows skye		1	4	5	1	1	1	2	2	3	1	4	1	3	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	6	4	3	1	22	2	5	4	4
timber windows somerville		13	14	5	5	12	5	4	6	4	3	5	5	4	4	3	3	2	2	3	2	2	2	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2
timber windows springvale		3	3	3	2	4	3	3	3	3	4	4	3	4	3	3	3	3	4	3	3	5	4	3	3	1	1	1	1	2	2	1	1	1	1	1	1	2
timber windows Mount Waverley		5	5	5	5	5	3	3	4	5	4	5	4	4	4	4	4	4	4	4	6	4	-	5	5	4	4	4	3	3	6	4	4	5	5	4	4	5
timber windows Glen Waverley		3	3	2	5	25	3	3	11	3	3	3	3	2	2	3	3	3	3	4	3	3	3	3	3	3	3	3	3	2	2	3	3	3	2	2	2	2
timber windows Endeavour Hills		19	1	10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber windows Hampton Park		1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber windows Keysborough		7	8	7	8	-	1	3	3	3	3	4	3	2	1	3	3	2	2	2	2	2	3	3	3	3	2	1	1	2	2	2	2	2	2	2	2	2
timber windows Mount Eliza		1	1	1	1	1	1	2	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
timber windows Mount Martha		8	4	3	4	3	3	3	3	3	3	3	3	3	3	3	2	3	10	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	2	2	2	1
